,,,404.000014067E-3,-17.1199989,,,,,404.000014067E-3,-211.99998260E-3,
,,,406.000018120E-3,-17.1199989,,,,,406.000018120E-3,-211.99998260E-3,
,,,408.000022173E-3,-17.1199989,,,,,408.000022173E-3,-211.99998260E-3,
,,,410.000026226E-3,-17.1199989,,,,,410.000026226E-3,-211.99998260E-3,
,,,412.000030279E-3,-17.1199989,,,,,412.000030279E-3,-211.99998260E-3,
,,,414.000034332E-3,-17.1199989,,,,,414.000034332E-3,-211.99998260E-3,
,,,416.000008583E-3,-17.1199989,,,,,416.000008583E-3,-211.99998260E-3,
,,,418.000012636E-3,-17.1199989,,,,,418.000012636E-3,-211.99998260E-3,
,,,420.000016689E-3,-17.1199989,,,,,420.000016689E-3,-211.99998260E-3,
,,,422.000020742E-3,-17.1199989,,,,,422.000020742E-3,-211.99998260E-3,
,,,424.000024796E-3,-17.1199989,,,,,424.000024796E-3,-211.99998260E-3,
,,,426.000028849E-3,-17.1199989,,,,,426.000028849E-3,-211.99998260E-3,
,,,428.000032902E-3,-17.1199989,,,,,428.000032902E-3,-211.99998260E-3,
,,,430.000007153E-3,-17.1199989,,,,,430.000007153E-3,-211.99998260E-3,
,,,432.000011206E-3,-17.1199989,,,,,432.000011206E-3,-211.99998260E-3,
,,,434.000015259E-3,-17.1199989,,,,,434.000015259E-3,-211.99998260E-3,
,,,436.000019312E-3,-17.1199989,,,,,436.000019312E-3,-211.99998260E-3,
,,,438.000023365E-3,-17.1199989,,,,,438.000023365E-3,-211.99998260E-3,
,,,440.000027418E-3,-17.1199989,,,,,440.000027418E-3,-211.99998260E-3,
,,,442.000031471E-3,-17.1199989,,,,,442.000031471E-3,-211.99998260E-3,
,,,444.000035524E-3,-17.1199989,,,,,444.000035524E-3,-211.99998260E-3,
,,,446.000009775E-3,-17.1199989,,,,,446.000009775E-3,-211.99998260E-3,
,,,448.000013828E-3,-17.1199989,,,,,448.000013828E-3,-211.99998260E-3,
,,,450.000017881E-3,-17.1199989,,,,,450.000017881E-3,-211.99998260E-3,
,,,452.000021935E-3,-17.1199989,,,,,452.000021935E-3,-211.99998260E-3,
,,,454.000025988E-3,-17.1199989,,,,,454.000025988E-3,-211.99998260E-3,
,,,456.000030041E-3,-17.1199989,,,,,456.000030041E-3,-211.99998260E-3,
,,,458.000034094E-3,-17.1199989,,,,,458.000034094E-3,-211.99998260E-3,
,,,460.000008345E-3,-17.1199989,,,,,460.000008345E-3,-211.99998260E-3,
,,,462.000012398E-3,-17.1199989,,,,,462.000012398E-3,-211.99998260E-3,
,,,464.000016451E-3,-17.1199989,,,,,464.000016451E-3,-211.99998260E-3,
,,,466.000020504E-3,-17.1199989,,,,,466.000020504E-3,-211.99998260E-3,
,,,468.000024557E-3,-17.1199989,,,,,468.000024557E-3,-211.99998260E-3,
,,,470.000028610E-3,-17.1199989,,,,,470.000028610E-3,-211.99998260E-3,
,,,472.000032663E-3,-17.1199989,,,,,472.000032663E-3,-211.99998260E-3,
,,,474.000036716E-3,-17.1199989,,,,,474.000036716E-3,-211.99998260E-3,
,,,476.000010967E-3,-17.1199989,,,,,476.000010967E-3,-211.99998260E-3,
,,,478.000015020E-3,-17.1199989,,,,,478.000015020E-3,-211.99998260E-3,
,,,480.000019073E-3,-17.1199989,,,,,480.000019073E-3,-211.99998260E-3,
,,,482.000023127E-3,-17.1199989,,,,,482.000023127E-3,-211.99998260E-3,
,,,484.000027180E-3,-17.1199989,,,,,484.000027180E-3,-211.99998260E-3,
,,,486.000031233E-3,-17.1199989,,,,,486.000031233E-3,-211.99998260E-3,
,,,488.000035286E-3,-17.1199989,,,,,488.000035286E-3,-211.99998260E-3,
,,,490.000009537E-3,-17.1199989,,,,,490.000009537E-3,-211.99998260E-3,
,,,492.000013590E-3,-17.1199989,,,,,492.000013590E-3,-211.99998260E-3,
,,,494.000017643E-3,-17.1199989,,,,,494.000017643E-3,-211.99998260E-3,
,,,496.000021696E-3,-17.1199989,,,,,496.000021696E-3,-211.99998260E-3,
,,,498.000025749E-3,-17.1199989,,,,,498.000025749E-3,-211.99998260E-3,
,,,500.000000000E-3,-17.1199989,,,,,500.000000000E-3,-211.99998260E-3,
,,,502.000033855E-3,-17.1199989,,,,,502.000033855E-3,-211.99998260E-3,
,,,504.000008106E-3,-17.1199989,,,,,504.000008106E-3,-211.99998260E-3,
,,,506.000041962E-3,-17.1199989,,,,,506.000041962E-3,-211.99998260E-3,
,,,508.000016212E-3,-17.1199989,,,,,508.000016212E-3,-211.99998260E-3,
,,,510.000050068E-3,-17.1199989,,,,,510.000050068E-3,-211.99998260E-3,
,,,512.000024319E-3,-17.1199989,,,,,512.000024319E-3,-211.99998260E-3,
,,,513.999998569E-3,-17.1199989,,,,,513.999998569E-3,-211.99998260E-3,
,,,516.000032425E-3,-17.1199989,,,,,516.000032425E-3,-211.99998260E-3,
,,,518.000006676E-3,-17.1199989,,,,,518.000006676E-3,-211.99998260E-3,
,,,520.000040531E-3,-17.1199989,,,,,520.000040531E-3,-211.99998260E-3,
,,,522.000014782E-3,-17.1199989,,,,,522.000014782E-3,-211.99998260E-3,
,,,524.000048637E-3,-17.1199989,,,,,524.000048637E-3,-211.99998260E-3,
,,,526.000022888E-3,-17.1199989,,,,,526.000022888E-3,-211.99998260E-3,
,,,527.999997139E-3,-17.1199989,,,,,527.999997139E-3,-211.99998260E-3,
,,,530.000030994E-3,-17.1199989,,,,,530.000030994E-3,-211.99998260E-3,
,,,532.000005245E-3,-17.1199989,,,,,532.000005245E-3,-211.99998260E-3,
,,,534.000039101E-3,-17.1199989,,,,,534.000039101E-3,-211.99998260E-3,
,,,536.000013351E-3,-17.1199989,,,,,536.000013351E-3,-211.99998260E-3,
,,,538.000047207E-3,-17.1199989,,,,,538.000047207E-3,-211.99998260E-3,
,,,540.000021458E-3,-17.1199989,,,,,540.000021458E-3,-211.99998260E-3,
,,,542.000055313E-3,-17.1199989,,,,,542.000055313E-3,-211.99998260E-3,
,,,544.000029564E-3,-17.1199989,,,,,544.000029564E-3,-211.99998260E-3,
,,,546.000003815E-3,-17.1199989,,,,,546.000003815E-3,-211.99998260E-3,
,,,548.000037670E-3,-17.1199989,,,,,548.000037670E-3,-211.99998260E-3,
,,,550.000011921E-3,-17.1199989,,,,,550.000011921E-3,-211.99998260E-3,
,,,552.000045776E-3,-17.1199989,,,,,552.000045776E-3,-211.99998260E-3,
,,,554.000020027E-3,-17.1199989,,,,,554.000020027E-3,-211.99998260E-3,
,,,556.000053883E-3,-17.1199989,,,,,556.000053883E-3,-211.99998260E-3,
,,,558.000028133E-3,-17.1199989,,,,,558.000028133E-3,-211.99998260E-3,
,,,560.000002384E-3,-17.1199989,,,,,560.000002384E-3,-211.99998260E-3,
,,,562.000036240E-3,-17.1199989,,,,,562.000036240E-3,-211.99998260E-3,
,,,564.000010490E-3,-17.1199989,,,,,564.000010490E-3,-211.99998260E-3,
,,,566.000044346E-3,-17.1199989,,,,,566.000044346E-3,-211.99998260E-3,
,,,568.000018597E-3,-17.1199989,,,,,568.000018597E-3,-211.99998260E-3,
,,,570.000052452E-3,-17.1199989,,,,,570.000052452E-3,-211.99998260E-3,
,,,572.000026703E-3,-17.1199989,,,,,572.000026703E-3,-211.99998260E-3,
,,,574.000000954E-3,-17.1199989,,,,,574.000000954E-3,-211.99998260E-3,
,,,576.000034809E-3,-17.1199989,,,,,576.000034809E-3,-211.99998260E-3,
,,,578.000009060E-3,-17.1199989,,,,,578.000009060E-3,-211.99998260E-3,
,,,580.000042915E-3,-17.1199989,,,,,580.000042915E-3,-211.99998260E-3,
,,,582.000017166E-3,-17.1199989,,,,,582.000017166E-3,-211.99998260E-3,
,,,584.000051022E-3,-17.1199989,,,,,584.000051022E-3,-211.99998260E-3,
,,,586.000025272E-3,-17.1199989,,,,,586.000025272E-3,-211.99998260E-3,
,,,587.999999523E-3,-17.1199989,,,,,587.999999523E-3,-211.99998260E-3,
,,,590.000033379E-3,-17.1199989,,,,,590.000033379E-3,-211.99998260E-3,
,,,592.000007629E-3,-17.1199989,,,,,592.000007629E-3,-211.99998260E-3,
,,,594.000041485E-3,-17.1199989,,,,,594.000041485E-3,-211.99998260E-3,
,,,596.000015736E-3,-17.1199989,,,,,596.000015736E-3,-211.99998260E-3,
,,,598.000049591E-3,-17.1199989,,,,,598.000049591E-3,-211.99998260E-3,
,,,600.000023842E-3,-17.1199989,,,,,600.000023842E-3,-211.99998260E-3,
,,,602.000057697E-3,-17.1199989,,,,,602.000057697E-3,-211.99998260E-3,
,,,604.000031948E-3,-17.1199989,,,,,604.000031948E-3,-211.99998260E-3,
,,,606.000006199E-3,-17.1199989,,,,,606.000006199E-3,-211.99998260E-3,
,,,608.000040054E-3,-17.1199989,,,,,608.000040054E-3,-211.99998260E-3,
,,,610.000014305E-3,-17.1199989,,,,,610.000014305E-3,-211.99998260E-3,
,,,612.000048161E-3,-17.1199989,,,,,612.000048161E-3,-211.99998260E-3,
,,,614.000022411E-3,-17.1199989,,,,,614.000022411E-3,-211.99998260E-3,
,,,616.000056267E-3,-17.1199989,,,,,616.000056267E-3,-211.99998260E-3,
,,,618.000030518E-3,-17.1199989,,,,,618.000030518E-3,-211.99998260E-3,
,,,620.000004768E-3,-17.1199989,,,,,620.000004768E-3,-211.99998260E-3,
,,,622.000038624E-3,-17.1199989,,,,,622.000038624E-3,-211.99998260E-3,
,,,624.000012875E-3,-17.1199989,,,,,624.000012875E-3,-211.99998260E-3,
,,,626.000046730E-3,-17.1199989,,,,,626.000046730E-3,-211.99998260E-3,
,,,628.000020981E-3,-17.1199989,,,,,628.000020981E-3,-211.99998260E-3,
,,,630.000054836E-3,-17.1199989,,,,,630.000054836E-3,-211.99998260E-3,
,,,632.000029087E-3,-17.1199989,,,,,632.000029087E-3,-211.99998260E-3,
,,,634.000003338E-3,-17.1199989,,,,,634.000003338E-3,-211.99998260E-3,
,,,636.000037193E-3,-17.1199989,,,,,636.000037193E-3,-211.99998260E-3,
,,,638.000011444E-3,-17.1199989,,,,,638.000011444E-3,-211.99998260E-3,
,,,640.000045300E-3,-17.1199989,,,,,640.000045300E-3,-211.99998260E-3,
